Probabilities,H_X,H_Y,H_XY,P,E,Error Detection Rate,Correction Capability,Adaptation Rate,Spatial Scale,Temporal Scale,Intelligence
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,0.5,1.0,1.285628107721705e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,0.5,1.5,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,1.0,0.5,1.285628107721705e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,1.0,1.0,6.428140538608525e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,1.0,1.5,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,1.5,0.5,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,1.5,1.0,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.3,1.5,1.5,2.856951350492678e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,0.5,0.5,4.571122217550805e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,0.5,1.0,2.2855611087754026e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,0.5,1.5,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,1.0,0.5,2.2855611087754026e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,1.0,1.0,1.1427805543877013e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,1.0,1.5,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,1.5,0.5,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,1.5,1.0,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.5333333333333333,1.5,1.5,5.079024686167561e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,0.5,0.5,6.57098770879551e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,0.5,1.0,3.285493854397755e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,0.5,1.5,2.19032923626517e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,1.0,0.5,3.285493854397755e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,1.0,1.0,1.6427469271988776e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,1.0,1.5,1.095164618132585e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,1.5,0.5,2.19032923626517e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,1.5,1.0,1.095164618132585e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,0.7666666666666666,1.5,1.5,7.301097454217234e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,0.5,0.5,8.570853710902906e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,0.5,1.0,4.285426855451453e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,0.5,1.5,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,1.0,0.5,4.285426855451453e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,1.0,1.0,2.1427134277257264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,1.0,1.5,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,1.5,0.5,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,1.5,1.0,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,0.75,1.0,1.0,1.5,1.5,9.523170789892118e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,0.5,0.5,1.7141708102956066e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,0.5,1.0,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,0.5,1.5,5.713902700985356e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,1.0,0.5,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,1.0,1.0,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,1.0,1.5,2.856951350492678e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,1.5,0.5,5.713902700985356e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,1.5,1.0,2.856951350492678e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.3,1.5,1.5,1.9046342336617852e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,0.5,0.5,3.047414811700537e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,0.5,1.0,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,0.5,1.5,1.0158049372335122e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,1.0,0.5,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,1.0,1.0,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,1.0,1.5,5.079024686167561e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,1.5,0.5,1.0158049372335122e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,1.5,1.0,5.079024686167561e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.5333333333333333,1.5,1.5,3.386016457445041e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,0.5,0.5,4.3806584725303406e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,0.5,1.0,2.1903292362651703e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,0.5,1.5,1.460219490843447e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,1.0,0.5,2.1903292362651703e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,1.0,1.0,1.0951646181325851e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,1.0,1.5,7.301097454217234e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,1.5,0.5,1.460219490843447e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,1.5,1.0,7.301097454217234e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,0.7666666666666666,1.5,1.5,4.867398302811489e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,0.5,0.5,5.713902473935271e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,0.5,1.0,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,0.5,1.5,1.9046341579784236e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,1.0,0.5,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,1.0,1.0,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,1.0,1.5,9.523170789892118e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,1.5,0.5,1.9046341579784236e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,1.5,1.0,9.523170789892118e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.5,1.0,1.5,1.5,6.348780526594745e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,0.5,0.5,2.57125621544341e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,0.5,1.0,1.285628107721705e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,0.5,1.5,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,1.0,0.5,1.285628107721705e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,1.0,1.0,6.428140538608525e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,1.0,1.5,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,1.5,0.5,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,1.5,1.0,4.2854270257390166e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.3,1.5,1.5,2.856951350492678e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,0.5,0.5,4.571122217550805e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,0.5,1.0,2.2855611087754026e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,0.5,1.5,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,1.0,0.5,2.2855611087754026e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,1.0,1.0,1.1427805543877013e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,1.0,1.5,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,1.5,0.5,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,1.5,1.0,7.618537029251342e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.5333333333333333,1.5,1.5,5.079024686167561e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,0.5,0.5,6.57098770879551e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,0.5,1.0,3.285493854397755e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,0.5,1.5,2.19032923626517e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,1.0,0.5,3.285493854397755e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,1.0,1.0,1.6427469271988776e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,1.0,1.5,1.095164618132585e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,1.5,0.5,2.19032923626517e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,1.5,1.0,1.095164618132585e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,0.7666666666666666,1.5,1.5,7.301097454217234e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,0.5,0.5,8.570853710902906e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,0.5,1.0,4.285426855451453e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,0.5,1.5,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,1.0,0.5,4.285426855451453e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,1.0,1.0,2.1427134277257264e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,1.0,1.5,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,1.5,0.5,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,1.5,1.0,1.4284756184838177e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,0.75,1.0,1.5,1.5,9.523170789892118e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,0.5,0.5,3.428341620591213e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,0.5,1.0,1.7141708102956066e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,0.5,1.5,1.1427805401970711e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,1.0,0.5,1.7141708102956066e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,1.0,1.0,8.570854051478033e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,1.0,1.5,5.713902700985356e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,1.5,0.5,1.1427805401970711e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,1.5,1.0,5.713902700985356e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.3,1.5,1.5,3.8092684673235705e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,0.5,0.5,6.094829623401074e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,0.5,1.0,3.047414811700537e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,0.5,1.5,2.0316098744670244e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,1.0,0.5,3.047414811700537e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,1.0,1.0,1.5237074058502684e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,1.0,1.5,1.0158049372335122e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,1.5,0.5,2.0316098744670244e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,1.5,1.0,1.0158049372335122e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.5333333333333333,1.5,1.5,6.772032914890082e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,0.5,0.5,8.761316945060681e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,0.5,1.0,4.3806584725303406e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,0.5,1.5,2.920438981686894e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,1.0,0.5,4.3806584725303406e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,1.0,1.0,2.1903292362651703e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,1.0,1.5,1.460219490843447e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,1.5,0.5,2.920438981686894e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,1.5,1.0,1.460219490843447e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,0.7666666666666666,1.5,1.5,9.734796605622979e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,0.5,0.5,1.1427804947870542e+304
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,0.5,1.0,5.713902473935271e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,0.5,1.5,3.809268315956847e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,1.0,0.5,5.713902473935271e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,1.0,1.0,2.8569512369676354e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,1.0,1.5,1.9046341579784236e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,1.5,0.5,3.809268315956847e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,1.5,1.0,1.9046341579784236e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,60.0,1.0,1.0,1.0,1.5,1.5,1.269756105318949e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,0.5,0.5,6.428141151643837e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,0.5,1.0,3.2140705758219186e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,0.5,1.5,2.1427137172146124e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,1.0,0.5,3.2140705758219186e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,1.0,1.0,1.6070352879109593e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,1.0,1.5,1.0713568586073062e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,1.5,0.5,2.1427137172146124e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,1.5,1.0,1.0713568586073062e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.3,1.5,1.5,7.142379057382041e+301
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,0.5,0.5,1.1427806633717583e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,0.5,1.0,5.713903316858791e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,0.5,1.5,3.809268877905861e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,1.0,0.5,5.713903316858791e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,1.0,1.0,2.8569516584293956e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,1.0,1.5,1.9046344389529306e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,1.5,0.5,3.809268877905861e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,1.5,1.0,1.9046344389529306e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.5333333333333333,1.5,1.5,1.269756292635287e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,0.5,0.5,1.642747083863448e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,0.5,1.0,8.21373541931724e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,0.5,1.5,5.47582361287816e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,1.0,0.5,8.21373541931724e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,1.0,1.0,4.10686770965862e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,1.0,1.5,2.73791180643908e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,1.5,0.5,5.47582361287816e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,1.5,1.0,2.73791180643908e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,0.7666666666666666,1.5,1.5,1.8252745376260534e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,0.5,0.5,2.1427136320708226e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,0.5,1.0,1.0713568160354113e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,0.5,1.5,7.142378773569409e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,1.0,0.5,1.0713568160354113e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,1.0,1.0,5.3567840801770565e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,1.0,1.5,3.571189386784704e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,1.5,0.5,7.142378773569409e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,1.5,1.0,3.571189386784704e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.5,1.0,1.5,1.5,2.3807929245231362e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,0.5,0.5,9.642211727465757e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,0.5,1.0,4.821105863732878e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,0.5,1.5,3.214070575821919e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,1.0,0.5,4.821105863732878e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,1.0,1.0,2.410552931866439e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,1.0,1.5,1.6070352879109595e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,1.5,0.5,3.214070575821919e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,1.5,1.0,1.6070352879109595e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.3,1.5,1.5,1.0713568586073062e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,0.5,0.5,1.7141709950576375e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,0.5,1.0,8.570854975288187e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,0.5,1.5,5.713903316858791e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,1.0,0.5,8.570854975288187e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,1.0,1.0,4.285427487644094e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,1.0,1.5,2.8569516584293956e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,1.5,0.5,5.713903316858791e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,1.5,1.0,2.8569516584293956e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.5333333333333333,1.5,1.5,1.9046344389529306e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,0.5,0.5,2.464120625795172e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,0.5,1.0,1.232060312897586e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,0.5,1.5,8.21373541931724e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,1.0,0.5,1.232060312897586e+303
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,1.0,1.0,6.16030156448793e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,1.0,1.5,4.10686770965862e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,1.5,0.5,8.21373541931724e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,1.5,1.0,4.10686770965862e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,0.7666666666666666,1.5,1.5,2.73791180643908e+302
[0.1 0.1 0.8],0.2,0.2,0.5,100.0,80.0,0.5,0.75,1.0,0.5,0.5,3.214070448106234e+303
